slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
xrp-up-or-down-april-26-2026-11pm-et,xrp,2026-04-27 03:00:00+00:00,3600,4200.829347000002,1.4436,5.42410746743978e-05,60,DOWN,58.0,-0.3377441943352295,0.545,0.20725580566477053,0.47,DOWN,True,0.545,0.5156000000000001,
bitcoin-up-or-down-april-27-2026-12am-et,bitcoin,2026-04-27 04:00:00+00:00,3600,40145.519396,79105.5,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-12am-et,solana,2026-04-27 04:00:00+00:00,3600,3875.321699999998,87.72,6.653954286159394e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-12am-et,xrp,2026-04-27 04:00:00+00:00,3600,3465.270275000001,1.4424,5.027303841441194e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-1am-et,bitcoin,2026-04-27 05:00:00+00:00,3600,100629.28587500003,78924.21,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-1am-et,solana,2026-04-27 05:00:00+00:00,3600,9480.910834000002,87.52,5.1352292954068616e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-1am-et,xrp,2026-04-27 05:00:00+00:00,3600,4706.578572,1.4402,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-2am-et,bitcoin,2026-04-27 06:00:00+00:00,3600,57291.04669500004,77785.55,0.00010333520059025092,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-2am-et,solana,2026-04-27 06:00:00+00:00,3600,5764.637497,85.95,0.00013316165163938757,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-2am-et,xrp,2026-04-27 06:00:00+00:00,3600,2197.626403000001,1.4195,9.55963765677237e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-3am-et,bitcoin,2026-04-27 07:00:00+00:00,3600,140292.2594919997,77700.12,5.811381194602312e-05,60,DOWN,55.0,-0.321107850351464,0.745,0.423892149648536,0.27,DOWN,True,0.745,0.7196,
solana-up-or-down-april-27-2026-3am-et,solana,2026-04-27 07:00:00+00:00,3600,4963.887426000001,85.72,8.580802630606159e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-3am-et,xrp,2026-04-27 07:00:00+00:00,3600,3471.615567000002,1.4181,6.49756571756629e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-4am-et,bitcoin,2026-04-27 08:00:00+00:00,3600,102329.94084800001,77606.59,5.188859665278467e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-4am-et,solana,2026-04-27 08:00:00+00:00,3600,6070.497117000005,85.27,6.325598350211254e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-4am-et,xrp,2026-04-27 08:00:00+00:00,3600,2887.040307999999,1.4144,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-5am-et,bitcoin,2026-04-27 09:00:00+00:00,3600,66049.43018899998,77804.34,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-5am-et,solana,2026-04-27 09:00:00+00:00,3600,6522.135480000003,85.51,6.655438950302727e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-5am-et,xrp,2026-04-27 09:00:00+00:00,3600,3033.2374170000016,1.4184,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-6am-et,bitcoin,2026-04-27 10:00:00+00:00,3600,40443.50035900003,77900.01,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-6am-et,solana,2026-04-27 10:00:00+00:00,3600,6747.892939999997,85.48,7.345014829887381e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-6am-et,xrp,2026-04-27 10:00:00+00:00,3600,1782.836412,1.4167,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-7am-et,bitcoin,2026-04-27 11:00:00+00:00,3600,78445.86959500003,77850.01,5e-05,60,UP,59.0,0.339321273990049,0.085,0.42432127399004904,0.1,DOWN,False,-0.085,-0.10700000000000001,
solana-up-or-down-april-27-2026-7am-et,solana,2026-04-27 11:00:00+00:00,3600,3585.4506490000026,85.19,7.367482355865512e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-7am-et,xrp,2026-04-27 11:00:00+00:00,3600,3722.1246269999997,1.4152,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-8am-et,bitcoin,2026-04-27 12:00:00+00:00,3600,61460.641630999875,77844.25,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-8am-et,solana,2026-04-27 12:00:00+00:00,3600,6420.485080000003,85.26,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-8am-et,xrp,2026-04-27 12:00:00+00:00,3600,4541.119249,1.4137,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-9am-et,bitcoin,2026-04-27 13:00:00+00:00,3600,81819.01637299999,77667.36,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-9am-et,solana,2026-04-27 13:00:00+00:00,3600,10283.401438999996,85.09,5.003500101369592e-05,60,UP,55.0,0.42134554712012945,0.285,0.7063455471201294,0.3,UP,True,0.7150000000000001,0.689,
xrp-up-or-down-april-27-2026-9am-et,xrp,2026-04-27 13:00:00+00:00,3600,8554.384530999998,1.4108,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-10am-et,bitcoin,2026-04-27 14:00:00+00:00,3600,67885.51265899997,77746.74,6.05799377646791e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-10am-et,solana,2026-04-27 14:00:00+00:00,3600,8348.244175000007,85.13,9.624737570274156e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-10am-et,xrp,2026-04-27 14:00:00+00:00,3600,7917.929883000011,1.4017,9.574529702520897e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-11am-et,bitcoin,2026-04-27 15:00:00+00:00,3600,77446.38854199997,77815.26,8.028335637229374e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-11am-et,solana,2026-04-27 15:00:00+00:00,3600,9639.561514,85.23,0.0001102009123250776,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-11am-et,xrp,2026-04-27 15:00:00+00:00,3600,5689.462906000001,1.4041,9.483279456845541e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-12pm-et,bitcoin,2026-04-27 16:00:00+00:00,3600,66584.51516899998,76793.1,0.00014017627784931473,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-12pm-et,solana,2026-04-27 16:00:00+00:00,3600,5139.44085400001,84.17,0.00015040292287350822,60,DOWN,58.0,-0.3785592118261383,0.9645,0.5859407881738617,0.050499999999999975,UP,False,-0.035499999999999976,-0.05650999999999997,
xrp-up-or-down-april-27-2026-12pm-et,xrp,2026-04-27 16:00:00+00:00,3600,1217.424685,1.3882,0.00013070103102622718,60,UP,59.0,0.40861500945156803,0.035,0.443615009451568,0.05,UP,True,0.965,0.944,
bitcoin-up-or-down-april-27-2026-1pm-et,bitcoin,2026-04-27 17:00:00+00:00,3600,37663.08856800004,76618.59,6.251446438045333e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-1pm-et,solana,2026-04-27 17:00:00+00:00,3600,6347.861694000002,84.28,6.069257327947868e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-1pm-et,xrp,2026-04-27 17:00:00+00:00,3600,2614.743683,1.3888,6.01618213893651e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-2pm-et,bitcoin,2026-04-27 18:00:00+00:00,3600,59966.51662099996,76743.23,5.918138399289504e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-2pm-et,solana,2026-04-27 18:00:00+00:00,3600,6355.2268279999935,84.47,6.73017399907661e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-2pm-et,xrp,2026-04-27 18:00:00+00:00,3600,4419.712945999999,1.3933,5.376781343894663e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-3pm-et,bitcoin,2026-04-27 19:00:00+00:00,3600,110208.08630799985,76834.05,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-3pm-et,solana,2026-04-27 19:00:00+00:00,3600,5300.092165000001,84.57,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-3pm-et,xrp,2026-04-27 19:00:00+00:00,3600,4432.2629750000015,1.3954,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-4pm-et,bitcoin,2026-04-27 20:00:00+00:00,3600,45046.69309599996,76878.23,5.59162597383071e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-4pm-et,solana,2026-04-27 20:00:00+00:00,3600,4894.7006660000025,84.18,6.27659727464275e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-4pm-et,xrp,2026-04-27 20:00:00+00:00,3600,2302.646427999999,1.3929,5e-05,60,UP,59.0,0.5458226041412552,0.225,0.7708226041412551,0.24,DOWN,False,-0.225,-0.2498,
bitcoin-up-or-down-april-27-2026-5pm-et,bitcoin,2026-04-27 21:00:00+00:00,3600,84964.84745099998,76960.43,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-5pm-et,solana,2026-04-27 21:00:00+00:00,3600,6846.170145,84.28,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-5pm-et,xrp,2026-04-27 21:00:00+00:00,3600,3694.1930589999974,1.3926,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-6pm-et,bitcoin,2026-04-27 22:00:00+00:00,3600,57015.77440599999,76786.81,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-6pm-et,solana,2026-04-27 22:00:00+00:00,3600,6419.785089,84.27,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-6pm-et,xrp,2026-04-27 22:00:00+00:00,3600,6375.261616999999,1.3899,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-7pm-et,bitcoin,2026-04-27 23:00:00+00:00,3600,54424.66189499999,77066.42,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-7pm-et,solana,2026-04-27 23:00:00+00:00,3600,4826.431255000002,84.53,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-7pm-et,xrp,2026-04-27 23:00:00+00:00,3600,4128.392276999999,1.3968,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-8pm-et,bitcoin,2026-04-28 00:00:00+00:00,3600,54162.53195899991,77371.32,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-8pm-et,solana,2026-04-28 00:00:00+00:00,3600,6158.010459000004,84.82,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-8pm-et,xrp,2026-04-28 00:00:00+00:00,3600,4816.170407999998,1.4008,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-9pm-et,bitcoin,2026-04-28 01:00:00+00:00,3600,54025.09063299996,77379.62,5.424530843964441e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-9pm-et,solana,2026-04-28 01:00:00+00:00,3600,3999.689284999999,84.82,5.1914176948354255e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-9pm-et,xrp,2026-04-28 01:00:00+00:00,3600,4445.577877000001,1.3978,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-10pm-et,bitcoin,2026-04-28 02:00:00+00:00,3600,52343.12231199999,77084.69,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-10pm-et,solana,2026-04-28 02:00:00+00:00,3600,4435.252289999998,84.4,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-27-2026-10pm-et,xrp,2026-04-28 02:00:00+00:00,3600,3399.946536000001,1.3976,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-27-2026-11pm-et,bitcoin,2026-04-28 03:00:00+00:00,3600,54641.369862,76890.92,6.577512547933557e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-27-2026-11pm-et,solana,2026-04-28 03:00:00+00:00,3600,5060.47662,84.17,6.895041497972141e-05,60,UP,55.0,0.3213696522491165,0.1,0.4213696522491165,0.115,UP,True,0.9,0.8777,
xrp-up-or-down-april-27-2026-11pm-et,xrp,2026-04-28 03:00:00+00:00,3600,3655.630563000001,1.3933,5e-05,60,UP,57.0,0.39123364219576695,0.1515,0.5427336421957669,0.16649999999999998,DOWN,False,-0.1515,-0.17482999999999999,
bitcoin-up-or-down-april-28-2026-12am-et,bitcoin,2026-04-28 04:00:00+00:00,3600,42648.65882800003,76815.18,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-12am-et,solana,2026-04-28 04:00:00+00:00,3600,3976.288944000002,84.18,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-12am-et,xrp,2026-04-28 04:00:00+00:00,3600,2475.0390560000005,1.393,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-1am-et,bitcoin,2026-04-28 05:00:00+00:00,3600,94875.4989380001,76888.08,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-1am-et,solana,2026-04-28 05:00:00+00:00,3600,4862.410003,84.06,7.590134669887607e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-1am-et,xrp,2026-04-28 05:00:00+00:00,3600,3294.831985000001,1.3928,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-2am-et,bitcoin,2026-04-28 06:00:00+00:00,3600,70261.27100099988,76885.97,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-2am-et,solana,2026-04-28 06:00:00+00:00,3600,4042.4170129999984,84.21,7.455734361158338e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-2am-et,xrp,2026-04-28 06:00:00+00:00,3600,20094.246086,1.3936,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-3am-et,bitcoin,2026-04-28 07:00:00+00:00,3600,190889.5812709999,76720.01,5.0908561239981255e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-3am-et,solana,2026-04-28 07:00:00+00:00,3600,2272.761931,83.95,7.396045540802712e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-3am-et,xrp,2026-04-28 07:00:00+00:00,3600,2302.6904500000014,1.389,5.614649577035856e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-4am-et,bitcoin,2026-04-28 08:00:00+00:00,3600,37564.671057999934,76879.28,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-4am-et,solana,2026-04-28 08:00:00+00:00,3600,4755.871342999998,84.01,5.580210976081707e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-4am-et,xrp,2026-04-28 08:00:00+00:00,3600,2207.2963489999997,1.393,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-5am-et,bitcoin,2026-04-28 09:00:00+00:00,3600,59231.63927899998,76858.59,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-5am-et,solana,2026-04-28 09:00:00+00:00,3600,4557.408520000003,83.95,5.332438292328919e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-5am-et,xrp,2026-04-28 09:00:00+00:00,3600,2589.0247170000007,1.3924,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-6am-et,bitcoin,2026-04-28 10:00:00+00:00,3600,47947.675514,76597.99,5e-05,60,DOWN,57.0,-0.45459397598558937,0.855,0.4004060240144106,0.16000000000000003,UP,False,-0.14500000000000002,-0.16820000000000004,
solana-up-or-down-april-28-2026-6am-et,solana,2026-04-28 10:00:00+00:00,3600,3780.0721499999986,83.64,5.449414539395927e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-6am-et,xrp,2026-04-28 10:00:00+00:00,3600,1806.1791610000002,1.3872,5e-05,60,DOWN,57.0,-0.4176572348706474,0.875,0.4573427651293526,0.14,UP,False,-0.125,-0.14780000000000001,
bitcoin-up-or-down-april-28-2026-7am-et,bitcoin,2026-04-28 11:00:00+00:00,3600,3869.3200589999997,76618.35,5e-05,60,DOWN,55.0,-0.4999999999865737,0.5,1.3426315614850637e-11,0.515,DOWN,True,0.5,0.4697,
solana-up-or-down-april-28-2026-7am-et,solana,2026-04-28 11:00:00+00:00,3600,9.615383,83.82,5e-05,60,DOWN,55.0,-0.4999999997441064,0.5,2.5589358410016416e-10,0.515,DOWN,True,0.5,0.4697,
xrp-up-or-down-april-28-2026-7am-et,xrp,2026-04-28 11:00:00+00:00,3600,27.261839,1.3881,5e-05,60,DOWN,55.0,-0.4999999998017626,0.5,1.982374264741793e-10,0.515,DOWN,True,0.5,0.4697,
bitcoin-up-or-down-april-28-2026-8am-et,bitcoin,2026-04-28 12:00:00+00:00,3600,25429.988636000005,76228.99,5.382512806027611e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-8am-et,solana,2026-04-28 12:00:00+00:00,3600,79.92413699999999,83.42,6.282252058444417e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-8am-et,xrp,2026-04-28 12:00:00+00:00,3600,7.178008,1.3815,5.241168752483251e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-9am-et,bitcoin,2026-04-28 13:00:00+00:00,3600,59905.66091699995,76372.04,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-9am-et,solana,2026-04-28 13:00:00+00:00,3600,963.310496,83.68,6.228482033865785e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-9am-et,xrp,2026-04-28 13:00:00+00:00,3600,735.256047,1.3831,5.121738133548528e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-10am-et,bitcoin,2026-04-28 14:00:00+00:00,3600,38296.720724999985,76189.85,8.469964771080427e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-10am-et,solana,2026-04-28 14:00:00+00:00,3600,862.4405200000001,83.54,8.80524888632661e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-10am-et,xrp,2026-04-28 14:00:00+00:00,3600,1330.4284599999999,1.3781,8.477751895091347e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-11am-et,bitcoin,2026-04-28 15:00:00+00:00,3600,41392.04423399995,75950.0,7.690852272461257e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-11am-et,solana,2026-04-28 15:00:00+00:00,3600,598.131663,83.41,9.114052165972583e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-11am-et,xrp,2026-04-28 15:00:00+00:00,3600,2893.4891260000004,1.3699,8.135219120313404e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-12pm-et,bitcoin,2026-04-28 16:00:00+00:00,3600,64202.712909000016,76066.37,6.0357868791739205e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-12pm-et,solana,2026-04-28 16:00:00+00:00,3600,3572.691716,83.46,6.741764448340591e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-12pm-et,xrp,2026-04-28 16:00:00+00:00,3600,2434.1196050000003,1.3754,7.154935251290353e-05,60,UP,55.0,0.42353498216943897,0.236,0.659534982169439,0.251,UP,True,0.764,0.73898,
bitcoin-up-or-down-april-28-2026-1pm-et,bitcoin,2026-04-28 17:00:00+00:00,3600,64571.547472000006,76125.04,5.317828758000016e-05,60,UP,56.0,0.42441772009968287,0.465,0.8894177200996829,0.48000000000000004,UP,True,0.5349999999999999,0.5054,
solana-up-or-down-april-28-2026-1pm-et,solana,2026-04-28 17:00:00+00:00,3600,1836.954251,83.58,6.146473474137311e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-1pm-et,xrp,2026-04-28 17:00:00+00:00,3600,1794.4848849999996,1.3767,5.808372132839727e-05,60,UP,56.0,0.3267092498033666,0.62,0.9467092498033666,0.635,UP,True,0.38,0.3473,
bitcoin-up-or-down-april-28-2026-2pm-et,bitcoin,2026-04-28 18:00:00+00:00,3600,72158.59751800005,76187.3,5.1557600247795514e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-2pm-et,solana,2026-04-28 18:00:00+00:00,3600,1122.3315099999995,83.61,5.362866145838377e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-2pm-et,xrp,2026-04-28 18:00:00+00:00,3600,923.7648709999997,1.3788,6.928779764804499e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-3pm-et,bitcoin,2026-04-28 19:00:00+00:00,3600,47693.48473200002,76242.17,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-3pm-et,solana,2026-04-28 19:00:00+00:00,3600,3435.3353259999967,83.81,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-3pm-et,xrp,2026-04-28 19:00:00+00:00,3600,3009.9846650000018,1.3825,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-4pm-et,bitcoin,2026-04-28 20:00:00+00:00,3600,46818.37662199998,76330.97,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-4pm-et,solana,2026-04-28 20:00:00+00:00,3600,6270.770048,83.89,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-4pm-et,xrp,2026-04-28 20:00:00+00:00,3600,1308.5557260000005,1.3826,6.22785713089392e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-5pm-et,bitcoin,2026-04-28 21:00:00+00:00,3600,65861.81035900002,76463.95,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-5pm-et,solana,2026-04-28 21:00:00+00:00,3600,6378.176035999998,83.78,5e-05,60,DOWN,59.0,-0.3661837366503898,0.475,0.1088162633496102,0.54,DOWN,True,0.475,0.4442,
xrp-up-or-down-april-28-2026-5pm-et,xrp,2026-04-28 21:00:00+00:00,3600,2778.241596000001,1.383,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-6pm-et,bitcoin,2026-04-28 22:00:00+00:00,3600,21866.356017000042,76357.15,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-6pm-et,solana,2026-04-28 22:00:00+00:00,3600,6087.349271000002,83.73,5.262408111893267e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-6pm-et,xrp,2026-04-28 22:00:00+00:00,3600,2020.1496269999998,1.3804,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-7pm-et,bitcoin,2026-04-28 23:00:00+00:00,3600,57571.06291699998,76242.17,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-april-28-2026-7pm-et,solana,2026-04-28 23:00:00+00:00,3600,4548.711771000001,83.72,5.9396585511755953e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-april-28-2026-7pm-et,xrp,2026-04-28 23:00:00+00:00,3600,1656.0002450000002,1.3797,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-april-28-2026-8pm-et,bitcoin,2026-04-29 00:00:00+00:00,3600,27180.25008800007,76342.78,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
